City;Latitude;Longitude;Country
Zlatograd;41.3795;25.09605;BG
Zlatitsa;42.71667;24.13333;BG
Yambol;42.48333;26.5;BG
Yakoruda;42.02528;23.68417;BG
Varshets;43.19356;23.2868;BG
Valchedram;43.69281;23.44518;BG
Vratsa;43.21;23.5625;BG
Vidin;43.99159;22.88236;BG
Vetovo;43.7;26.26667;BG
Velingrad;42.02754;23.99155;BG
Veliko Turnovo;43.08124;25.62904;BG
Varna;43.21667;27.91667;BG
Tvarditsa;42.7;25.9;BG
Tutrakan;44.04906;26.61206;BG
Targovishte;43.2512;26.57215;BG
Tryavna;42.86667;25.5;BG
Troyan;42.89427;24.71589;BG
Topolovgrad;42.08333;26.33333;BG
Dobrich;43.56667;27.83333;BG
Teteven;42.91667;24.26667;BG
Tervel;43.74789;27.40911;BG
Svoge;42.96667;23.35;BG
Svishtov;43.61875;25.35033;BG
Svilengrad;41.76667;26.2;BG
Saedinenie;42.26667;24.55;BG
Strazhitsa;43.23333;25.96667;BG
Straldzha;42.6;26.68333;BG
Stara Zagora;42.43278;25.64194;BG
Dupnitsa;42.26667;23.11667;BG
Stamboliyski;42.13333;24.53333;BG
Sofia;42.69751;23.32415;BG
Smolyan;41.57439;24.71204;BG
Slivnitsa;42.85182;23.03792;BG
Sliven;42.68583;26.32917;BG
Simitli;41.88333;23.11667;BG
Simeonovgrad;42.03333;25.83333;BG
Silistra;44.1171;27.26056;BG
Shumen;43.27064;26.92286;BG
Sevlievo;43.02583;25.11361;BG
Septemvri;42.21138;24.12946;BG
Sandanski;41.56667;23.28333;BG
Samokov;42.337;23.5528;BG
Ruse;43.84872;25.9534;BG
Razlog;41.8863;23.46714;BG
Razgrad;43.53333;26.51667;BG
Rakovski;42.27408;24.94083;BG
Rakitovo;41.99012;24.0873;BG
Radomir;42.54565;22.96553;BG
Radnevo;42.3;25.93333;BG
Parvomay;42.1;25.21667;BG
Provadia;43.18333;27.43333;BG
Veliki Preslav;43.16667;26.81667;BG
Popovo;43.35;26.23333;BG
Pomorie;42.56326;27.62986;BG
Polski Trambesh;43.37233;25.63525;BG
Plovdiv;42.15;24.75;BG
Pleven;43.41667;24.61667;BG
Pirdop;42.7;24.18333;BG
Petrich;41.39846;23.20702;BG
Peshtera;42.03372;24.29995;BG
Perushtitsa;42.05;24.55;BG
Pernik;42.6;23.03333;BG
Pazardzhik;42.2;24.33333;BG
Pavlikeni;43.24278;25.32194;BG
Panagyurishte;42.49518;24.19021;BG
Oryahovo;43.73618;23.96052;BG
Omurtag;43.1;26.41667;BG
Novi Pazar;43.35;27.2;BG
Nova Zagora;42.48333;26.01667;BG
Nesebar;42.65921;27.73602;BG
Nedelino;41.45602;25.08008;BG
Montana;43.4125;23.225;BG
Tsarevo;42.16955;27.84541;BG
Mezdra;43.15;23.7;BG
Madan;41.49869;24.93973;BG
Lyubimets;41.83333;26.08333;BG
Lyaskovets;43.11111;25.72833;BG
Lukovit;43.2;24.16667;BG
Lovech;43.13333;24.71667;BG
Lom;43.82106;23.23677;BG
Levski;43.36667;25.13333;BG
Kyustendil;42.28389;22.69111;BG
Kardzhali;41.65;25.36667;BG
Kubrat;43.79658;26.50063;BG
Krumovgrad;41.47127;25.65485;BG
Krichim;42.05;24.46667;BG
Kozloduy;43.77864;23.72058;BG
Kotel;42.88333;26.45;BG
Kostinbrod;42.81667;23.21667;BG
Knezha;43.5;24.08333;BG
Hisarya;42.5;24.7;BG
Haskovo;41.93415;25.55557;BG
Harmanli;41.93333;25.9;BG
Kazanlak;42.61667;25.4;BG
Kavarna;43.43601;28.33953;BG
Karnobat;42.65;26.98333;BG
Karlovo;42.63333;24.8;BG
Isperih;43.71667;26.83333;BG
Ihtiman;42.43333;23.81667;BG
Gulubovo;42.13333;25.85;BG
Sredets;42.34747;27.17898;BG
Gotse Delchev;41.56667;23.73333;BG
Gorna Oryahovitsa;43.12778;25.70167;BG
Godech;43.01682;23.04852;BG
Dolni Chiflik;42.99296;27.71596;BG
General Toshevo;43.70123;28.03787;BG
Gabrovo;42.87472;25.33417;BG
Etropole;42.83333;24;BG
Elhovo;42.16667;26.56667;BG
Elin Pelin;42.66667;23.6;BG
Elena;42.93333;25.88333;BG
Dulovo;43.81667;27.15;BG
Dalgopol;43.05;27.35;BG
Dryanovo;42.97897;25.4785;BG
Dolni Dabnik;43.4;24.43333;BG
Dimitrovgrad;42.05;25.6;BG
Devnya;43.22222;27.56944;BG
Devin;41.74327;24.40003;BG
Chirpan;42.2;25.33333;BG
Cherven Bryag;43.27884;24.08251;BG
Chepelare;41.73333;24.68333;BG
Byala Slatina;43.46667;23.93333;BG
Burgas;42.50606;27.46781;BG
Botevgrad;42.9;23.78333;BG
Bobov Dol;42.36256;23.00324;BG
Blagoevgrad;42.01667;23.1;BG
Berkovitsa;43.23581;23.12738;BG
Belogradchik;43.62722;22.68361;BG
Belene;43.64594;25.12627;BG
Bansko;41.8383;23.48851;BG
Balchik;43.42166;28.15848;BG
Aytos;42.7;27.25;BG
Asparuhovo;43.18067;27.88823;BG
Asenovgrad;42.01667;24.86667;BG
Aksakovo;43.25615;27.82105;BG
Zlatni Pyasatsi;43.285;28.0418;BG
Umea;63.82842;20.25972;SE
Skelleftea;64.75067;20.95279;SE
Pitea;65.31717;21.47944;SE
Malmberget;67.17529;20.65495;SE
Lulea;65.58415;22.15465;SE
Kiruna;67.85572;20.22513;SE
Kalix;65.85298;23.15645;SE
Holmsund;63.70602;20.36409;SE
Haparanda;65.83549;24.13676;SE
Gaellivare;67.13387;20.65278;SE
Boden;65.82518;21.68864;SE
Ystad;55.42966;13.82041;SE
Visby;57.64089;18.29602;SE
Vimmerby;57.66588;15.85515;SE
Vetlanda;57.42887;15.07762;SE
Vellinge;55.47124;13.01971;SE
Vaexjoe;56.87767;14.80906;SE
Vaestra Froelunda;57.64667;11.92944;SE
Vaestervik;57.7584;16.63733;SE
Vaesteras;59.61617;16.55276;SE
Vasastan;59.34571;18.04985;SE
Vaernamo;57.18604;14.04001;SE
Vargarda;58.03706;12.80907;SE
Varby;59.26671;17.88407;SE
Varberg;57.10557;12.25078;SE
Vaenersborg;58.38075;12.3234;SE
Vallentuna;59.53436;18.07758;SE
Valbo;60.65;17.03333;SE
Vaggeryd;57.49807;14.14842;SE
Vadstena;58.44863;14.88969;SE
Uppsala;59.85882;17.63889;SE
Upplands Vaesby;59.51839;17.91128;SE
Ulricehamn;57.79159;13.41422;SE
Uddevalla;58.34784;11.9424;SE
Tumba;59.19858;17.83317;SE
Tullinge;59.2;17.9;SE
Trosa;58.89621;17.54812;SE
Trollhaettan;58.28365;12.28864;SE
Trelleborg;55.37514;13.15691;SE
Tranas;58.03717;14.9782;SE
Torslanda;57.72432;11.77013;SE
Torshaella;59.41667;16.46667;SE
Tomelilla;55.54293;13.9546;SE
Timra;62.48654;17.32613;SE
Tierp;60.34269;17.51812;SE
Tidaholm;58.18035;13.95824;SE
Tibro;58.42453;14.16162;SE
Taby;59.4439;18.06872;SE
Svedala;55.50788;13.23515;SE
Surte;57.82533;12.01604;SE
Surahammar;59.70725;16.22188;SE
Sunne;59.83764;13.14302;SE
Sundsvall;62.39129;17.3063;SE
Sundbyberg;59.36128;17.97114;SE
Stroemstad;58.93945;11.1712;SE
Straengnaes;59.37741;17.03119;SE
Storvreta;59.95933;17.70588;SE
Stockholm;59.32938;18.06871;SE
Stenungsund;58.07046;11.8181;SE
Staffanstorp;55.64277;13.20638;SE
Soelvesborg;56.05205;14.57525;SE
Solna;59.36004;18.00086;SE
Sollentuna;59.42804;17.95093;SE
Solleftea;63.16667;17.26667;SE
Sodra Sandby;56.56667;16.61667;SE
Soedra Sandby;55.71677;13.34659;SE
Soedertaelje;59.19554;17.62525;SE
Soedermalm;59.31278;18.07577;SE
Soederkoeping;58.48057;16.32221;SE
Soederhamn;61.30373;17.05921;SE
Smedjebacken;60.14181;15.41416;SE
Skutskaer;60.62507;17.41552;SE
Skurup;55.47839;13.50186;SE
Skoevde;58.39118;13.84506;SE
Skoghall;59.32324;13.46552;SE
Skare;55.38333;13.05;SE
Skare;59.43333;13.43333;SE
Skara;58.38659;13.43836;SE
Sjoebo;55.63135;13.70622;SE
Simrishamn;55.55653;14.35037;SE
Sigtuna;59.61731;17.72361;SE
Segeltorp;59.27597;17.93072;SE
Saevsjoe;57.40327;14.66244;SE
Saevja;59.81872;17.69958;SE
Sandviken;60.61667;16.76667;SE
Saltsjoebaden;59.28333;18.3;SE
Sala;59.91993;16.60655;SE
Saeffle;59.13229;12.92888;SE
Rydebaeck;55.96667;12.76667;SE
Ronneby;56.20999;15.27602;SE
Raettvik;60.88632;15.11787;SE
Rasunda;59.36588;17.99569;SE
Perstorp;56.13829;13.39476;SE
Partille;57.7395;12.10642;SE
Oxie;55.54014;13.09605;SE
Oxeloesund;58.67057;17.10152;SE
OEstersund;63.1792;14.63566;SE
OEstermalm;59.33879;18.08487;SE
Oskarshamn;57.26455;16.44837;SE
Osby;56.38165;13.99364;SE
Orsa;61.12034;14.6155;SE
OErnskoeldsvik;63.29091;18.71525;SE
OErkelljunga;56.28338;13.27773;SE
OErebro;59.27412;15.2066;SE
Olofstroem;56.2773;14.53402;SE
OEdakra;56.10412;12.7477;SE
Nynaeshamn;58.90337;17.94793;SE
Nykvarn;59.8;18.3;SE
Nykvarn;59.17718;17.4323;SE
Nykoeping;58.753;17.00788;SE
Nybro;56.74461;15.90714;SE
Norrtaelje;59.75799;18.70496;SE
Norrkoeping;58.59419;16.1826;SE
Nora;59.51926;15.03979;SE
Naessjoe;57.65307;14.69676;SE
Nacka;59.31053;18.16372;SE
Mullsjoe;57.9171;13.87831;SE
Motala;58.53706;15.03649;SE
Mora;61.00704;14.54316;SE
Moelnlycke;57.65893;12.11792;SE
Moelndal;57.6554;12.01378;SE
Mjoelby;58.32595;15.12365;SE
Maersta;59.62157;17.85476;SE
Mariestad;58.70971;13.82367;SE
Malmslaett;58.41102;15.51647;SE
Malmoe;55.60587;13.00073;SE
Lysekil;58.27429;11.43576;SE
Lycksele;64.59537;18.67351;SE
Lund;55.70584;13.19321;SE
Ludvika;60.14959;15.18776;SE
Lomma;55.67244;13.06849;SE
Loeddekoepinge;55.76667;13.01667;SE
Ljusdal;61.82883;16.09126;SE
Ljungsbro;58.51667;15.5;SE
Ljungby;56.83324;13.94082;SE
Linkoeping;58.41086;15.62157;SE
Lindsdal;56.73333;16.3;SE
Lindome;57.56667;12.08333;SE
Lindesberg;59.59202;15.2304;SE
Lidkoeping;58.50517;13.15765;SE
Lidingoe;59.36667;18.13333;SE
Lerum;57.77051;12.26904;SE
Leksand;60.7303;14.99994;SE
Landvetter;57.68665;12.21169;SE
Landskrona;55.8708;12.83016;SE
Laholm;56.51207;13.04371;SE
Kvissleby;62.29361;17.375;SE
Kungsoer;59.42245;16.09656;SE
Kungsholmen;59.33183;18.04118;SE
Kungsbacka;57.48719;12.07612;SE
Kungsaengen;59.47857;17.74834;SE
Kungaelv;57.87096;11.98054;SE
Kumla;59.1277;15.14341;SE
Krokek;58.67231;16.36741;SE
Kristinehamn;59.30978;14.10808;SE
Kristianstad;56.03129;14.15242;SE
Kramfors;62.93161;17.77646;SE
Koeping;59.51404;15.99255;SE
Knivsta;59.72564;17.78753;SE
Klippan;56.13559;13.13086;SE
Kista;59.40316;17.94479;SE
Kinna;57.50728;12.69463;SE
Kil;59.50234;13.31277;SE
Kaevlinge;55.79188;13.11021;SE
Katrineholm;58.99587;16.20721;SE
Karlstad;59.3793;13.50357;SE
Karlskrona;56.16156;15.58661;SE
Karlskoga;59.32667;14.52386;SE
Karlshamn;56.1706;14.86188;SE
Kalmar;56.66157;16.36163;SE
Kallered;57.60992;12.05106;SE
Jordbro;59.14972;18.11667;SE
Joenkoeping;57.78145;14.15618;SE
Jaerna;59.09165;17.56615;SE
Jakobsberg;59.42268;17.83508;SE
Huskvarna;57.78596;14.30214;SE
Hultsfred;57.48815;15.84357;SE
Hudiksvall;61.72744;17.10558;SE
Huddinge;59.23705;17.98192;SE
Hoerby;55.85238;13.66094;SE
Hoeoer;55.93444;13.5385;SE
Hoenoe;57.68972;11.64972;SE
Hoellviken;55.40982;12.9558;SE
Hoeganaes;56.19971;12.55795;SE
Hofors;60.54573;16.28668;SE
Hjo;58.30133;14.28784;SE
Helsingborg;56.04673;12.69437;SE
Hedemora;60.27973;15.98855;SE
Haessleholm;56.15905;13.76638;SE
Haernoesand;62.63228;17.93794;SE
Haninge;59.16775;18.14478;SE
Handen;59.16809;18.13796;SE
Halmstad;56.67446;12.85676;SE
Hallstahammar;59.61395;16.22846;SE
Hallsberg;59.06463;15.10993;SE
Habo;57.91185;14.07444;SE
Gustavsberg;59.32684;18.38975;SE
Grums;59.35141;13.11105;SE
Grabo;57.83625;12.29954;SE
Goetene;58.52824;13.49458;SE
Goeteborg;57.70716;11.96679;SE
Gnesta;59.04751;17.31191;SE
Gislaved;57.3044;13.54078;SE
Gaevle;60.67452;17.14174;SE
Gamla Uppsala;59.89817;17.63386;SE
Fristad;57.82483;13.01064;SE
Forshaga;59.52541;13.48127;SE
Flen;59.05834;16.58781;SE
Fittja;59.24868;17.85991;SE
Finspang;58.70578;15.76739;SE
Filipstad;59.71236;14.16831;SE
Faerjestaden;56.6499;16.46859;SE
Falun;60.60357;15.62597;SE
Falkoeping;58.17347;13.55068;SE
Falkenberg;56.90552;12.49118;SE
Fagersta;60.00418;15.79316;SE
Esloev;55.83928;13.30393;SE
Eskilstuna;59.36661;16.5077;SE
Enkoeping;59.63607;17.07768;SE
Eksjoe;57.66643;14.97205;SE
Ekeroe;59.291;17.81212;SE
Djursholm;59.39926;18.05619;SE
Degerfors;59.23797;14.43077;SE
Dalby;55.66655;13.34976;SE
Bunkeflostrand;55.54478;12.92375;SE
Bromoella;56.07551;14.46958;SE
Bromma;59.34;17.94;SE
Bro;59.51667;17.63333;SE
Brevik;59.35;18.2;SE
Borlaenge;60.4858;15.43714;SE
Boras;57.72101;12.9401;SE
Bollnaes;61.34817;16.39464;SE
Boo;59.33333;18.28333;SE
Bjuv;56.08372;12.91914;SE
Bjoerlanda;57.76667;11.83333;SE
Bjaerred;55.71667;13.01667;SE
Billdal;57.56667;11.93333;SE
Bergshamra;59.38083;18.03427;SE
Bastad;56.42689;12.85339;SE
Bankeryd;57.86021;14.124;SE
Balsta;59.5671;17.52781;SE
Avesta;60.14274;16.16295;SE
Atvidaberg;58.20152;15.9977;SE
Astorp;56.13566;12.9443;SE
Asa;57.35;12.11667;SE
Arvika;59.65528;12.58518;SE
Arsta;59.2978;18.0514;SE
Arloev;55.63248;13.07141;SE
Arboga;59.39387;15.83882;SE
AEngelholm;56.2428;12.86219;SE
Anderstorp;57.28333;13.63333;SE
Amal;59.051;12.70492;SE
Alvesta;56.89935;14.55559;SE
Alta;59.26667;18.18333;SE
AElmhult;56.55146;14.13827;SE
Alingsas;57.93033;12.53345;SE
Akersberga;59.47944;18.29967;SE
Akarp;58.23333;13.65;SE
Akarp;55.65396;13.11107;SE
Ahus;55.91667;14.28333;SE
Aby;58.66667;16.18333;SE
Vi;62.43333;17.41667;SE
Fisksaetra;59.29153;18.2549;SE
Skanoer med Falsterbo;55.4;12.85;SE
Majorna;57.69195;11.91605;SE
Onsala;57.42531;12.02903;SE
Akalla;59.41465;17.91398;SE
Tensta;59.3939;17.90111;SE
Alby;59.2335;17.8538;SE
Hammarkullen;57.78049;12.03604;SE
Gardsten;57.8048;12.02883;SE
Loevgaerdet;57.81555;12.03861;SE
Voru;57.83389;27.01944;EE
Viljandi;58.36389;25.59;EE
Valga;57.77781;26.0473;EE
Tueri;58.80861;25.4325;EE
Tartu;58.38062;26.72509;EE
Tapa;59.26056;25.95861;EE
Tallinn;59.43696;24.75353;EE
Sillamaee;59.39697;27.76331;EE
Saue;59.32258;24.54967;EE
Rapla;59.00722;24.79278;EE
Rakvere;59.34639;26.35583;EE
Polva;58.06028;27.06944;EE
Paernu;58.38588;24.49711;EE
Paide;58.88556;25.55722;EE
Narva;59.37722;28.19028;EE
Maardu;59.46529;24.98215;EE
Kuressaare;58.24806;22.50389;EE
Kohtla-Jaerve;59.39861;27.27306;EE
Kivioli;59.35306;26.97111;EE
Keila;59.30361;24.41306;EE
Kaerdla;58.99778;22.74917;EE
Johvi;59.35917;27.42111;EE
Jogeva;58.74667;26.39389;EE
Haapsalu;58.94306;23.54139;EE
Elva;58.2225;26.42111;EE
Sarande;39.87534;20.00477;AL
Tepelene;40.29583;20.01917;AL
Polican;40.61222;20.09806;AL
Pogradec;40.9025;20.6525;AL
Peshkopi;41.685;20.42889;AL
Permet;40.23361;20.35167;AL
Kukes;42.07694;20.42194;AL
Korce;40.61861;20.78083;AL
Gramsh;40.86972;20.18444;AL
Gjirokaster;40.07583;20.13889;AL
Erseke;40.33778;20.67889;AL
Elbasan;41.1125;20.08222;AL
Corovode;40.50417;20.22722;AL
Burrel;41.61028;20.00889;AL
Bulqize;41.49167;20.22194;AL
Bilisht;40.6275;20.99;AL
Librazhd-Qender;41.19694;20.33556;AL
Vlore;40.4686;19.48318;AL
Tirana;41.3275;19.81889;AL
Shkoder;42.06828;19.51258;AL
Shijak;41.34556;19.56722;AL
Selenice;40.53056;19.63583;AL
Rrogozhine;41.07639;19.66528;AL
Rreshen;41.7675;19.87556;AL
Roskovec;40.7375;19.70222;AL
Puke;42.04444;19.89972;AL
Peqin;41.04611;19.75111;AL
Patos Fshat;40.64278;19.65083;AL
Patos;40.68333;19.61944;AL
Mamurras;41.5775;19.69222;AL
Lushnje;40.94194;19.705;AL
Lezhe;41.78361;19.64361;AL
Lac;41.63556;19.71306;AL
Kucove;40.80028;19.91667;AL
Kruje;41.50917;19.79278;AL
Kavaje;41.18556;19.55694;AL
Kamez;41.38167;19.76028;AL
Fushe-Kruje;41.47833;19.71778;AL
Fier-Cifci;40.71667;19.56667;AL
Fier;40.72389;19.55611;AL
Durres;41.32355;19.45469;AL
Cerrik;41.03167;19.97583;AL
Berat;40.70583;19.95222;AL
Ballsh;40.59889;19.73472;AL
Veshkayma;54.0472;47.13;RU
Ulyanovsk;54.32824;48.38657;RU
Surskoye;54.4821;46.7214;RU
Staraya Mayna;54.60417;48.93056;RU
Staraya Kulatka;52.72778;47.61788;RU
Sengiley;53.96222;48.79444;RU
Pavlovka;53.59569;46.76631;RU
Pavlovka;52.68966;47.14046;RU
Novoul'yanovsk;54.14961;48.38907;RU
Novospasskoye;53.14683;47.75138;RU
Novaya Mayna;54.15;49.75;RU
Nikolayevka;53.1257;47.2041;RU
Mullovka;54.2;49.4;RU
Mayna;54.1135;47.6231;RU
Kuzovatovo;53.54681;47.68659;RU
Karsun;54.19941;46.9827;RU
Isheyevka;54.42789;48.26675;RU
Inza;53.85672;46.35622;RU
Dimitrovgrad;54.21386;49.61838;RU
Cherdakly;54.3594;48.84497;RU
Bazarnyy Syzgan;53.75117;46.75354;RU
Barysh;53.65533;47.11229;RU
Velykyy Bereznyy;48.8934;22.46121;UA
Uzhgorod;48.6242;22.2947;UA
Tyachiv;48.01092;23.57168;UA
Serednye Vodyane;47.98159;23.91041;UA
Mukachevo;48.44248;22.718;UA
Khust;48.17193;23.29791;UA
Kalyny;48.14078;23.8738;UA
Iza;48.21525;23.32867;UA
Dovhe;48.36527;23.27904;UA
Chop;48.4316;22.20446;UA
Berehove;48.20514;22.64453;UA
Bilky;48.31503;23.13248;UA
Vaduz;47.14151;9.52154;LI
Triesenberg;47.11815;9.54197;LI
Triesen;47.10752;9.52815;LI
Schellenberg;47.23123;9.54678;LI
Schaan;47.16498;9.50867;LI
Ruggell;47.23799;9.5254;LI
Planken;47.18516;9.54437;LI
Mauren;47.21805;9.5442;LI
Gamprin;47.22038;9.50935;LI
Eschen;47.21071;9.52223;LI
Balzers;47.06665;9.50251;LI
Vatican City;41.90268;12.45414;VA
Neu-Guntramsdorf;48.0642;16.31573;AT
Zirl;47.2741;11.23961;AT
Zell am See;47.32306;12.79839;AT
Woergl;47.48906;12.06174;AT
Wolfurt;47.46667;9.75;AT
Woelfnitz;46.66639;14.25806;AT
Wimpassing;48.16667;13.98333;AT
Wilten;47.25829;11.38808;AT
Wilhelmsburg;48.10571;15.60539;AT
Wiener Neustadt;47.80485;16.23196;AT
Wiener Neudorf;48.08278;16.31384;AT
Vienna;48.20849;16.37208;AT
Wetzelsdorf;47.05293;15.39923;AT
Wels;48.16667;14.03333;AT
Weiz;47.21667;15.61667;AT
Weinzierl bei Krems;48.4;15.6;AT
Wattens;47.29419;11.5907;AT
Waltendorf;47.06667;15.46667;AT
Voesendorf;48.12107;16.34036;AT
Vorchdorf;48.00388;13.92122;AT
Voels;47.25;11.33333;AT
Voelkendorf;46.60806;13.83153;AT
Voitsberg;47.04445;15.15313;AT
Villach;46.61028;13.85583;AT
Viktring;46.59194;14.26917;AT
Tulln;48.32829;16.05858;AT
Trofaiach;47.42524;15.00681;AT
Traun;48.22086;14.23833;AT
Traiskirchen;48.01485;16.29324;AT
Ternitz;47.71565;16.03575;AT
Telfs;47.30707;11.06817;AT
Strasshof an der Nordbahn;48.31667;16.66667;AT
Strassgang;47.03333;15.4;AT
Stockerau;48.38333;16.21667;AT
Steyr;48.04274;14.42127;AT
Spratzern;48.17044;15.61844;AT
Spittal an der Drau;46.8;13.5;AT
Sollenau;47.89834;16.24833;AT
Hall in Tirol;47.28333;11.51667;AT
Simmering;48.18333;16.43333;AT
Seiersberg;47;15.4;AT
Schwechat;48.13333;16.46667;AT
Schwaz;47.35169;11.71014;AT
Sankt Veit an der Glan;46.76806;14.36028;AT
Sankt Valentin;48.16667;14.51667;AT
Sankt Ruprecht;46.6;14.31667;AT
Sankt Poelten;48.2;15.63333;AT
Sankt Peter;47.05;15.46667;AT
Sankt Peter;46.62978;14.34016;AT
Sankt Martin;46.61667;14.28333;AT
Sankt Martin;48.23091;14.26781;AT
Sankt Johann in Tirol;47.5233;12.4232;AT
Salzburg;47.79941;13.04399;AT
Saalfelden am Steinernen Meer;47.42681;12.848;AT
Rum;47.28333;11.45;AT
Ries;47.08315;15.485;AT
Ried im Innkreis;48.21123;13.48855;AT
Reutte;47.48333;10.71667;AT
Rankweil;47.27108;9.64308;AT
Purkersdorf;48.20769;16.17539;AT
Puntigam;47.03333;15.43333;AT
Pressbaum;48.18333;16.08333;AT
Pradl;47.26539;11.4152;AT
Poellau;47.3;15.83333;AT
Pinkafeld;47.36667;16.11667;AT
Perg;48.25;14.63333;AT
Perchtoldsdorf;48.11935;16.26607;AT
Ottakring;48.21667;16.3;AT
Oberwart;47.28971;16.20595;AT
Oberndorf bei Salzburg;47.95;12.93333;AT
Neuzeug;48.05;14.33333;AT
Neusiedl am See;47.94901;16.8417;AT
Neunkirchen;47.72096;16.08107;AT
Neuhofen an der Krems;48.13866;14.22764;AT
Muerzzuschlag;47.6066;15.67226;AT
Muehlau;47.28333;11.4;AT
Moedling;48.08605;16.28921;AT
Mistelbach;48.57;16.57667;AT
Micheldorf in Oberoesterreich;47.87764;14.13357;AT
Meidling;48.16667;16.33333;AT
Mattighofen;48.10732;13.15081;AT
Mattersburg;47.73333;16.4;AT
Mariatrost;47.1;15.5;AT
Maria Enzersdorf;48.1;16.28333;AT
Marchtrenk;48.19022;14.10908;AT
Lustenau;47.42642;9.65851;AT
Lochau;47.53333;9.75;AT
Linz;48.30639;14.28611;AT
Liezen;47.56667;14.23333;AT
Lienz;46.8289;12.76903;AT
Liebenau;47.03333;15.46667;AT
Lichtenegg;48.15;14;AT
Leopoldsdorf;48.11557;16.39126;AT
Leoben;47.3765;15.09144;AT
Leibnitz;46.78161;15.53836;AT
Lauterach;47.47572;9.72941;AT
Langenzersdorf;48.30432;16.36143;AT
Landeck;47.13988;10.56593;AT
Laakirchen;47.98188;13.82166;AT
Kufstein;47.58333;12.16667;AT
Kremsmuenster;48.0529;14.12919;AT
Krems an der Donau;48.40921;15.61415;AT
Kottingbrunn;47.95096;16.22715;AT
Korneuburg;48.35;16.33333;AT
Knittelfeld;47.21667;14.81667;AT
Klosterneuburg;48.30521;16.32522;AT
Klagenfurt am Woerthersee;46.62472;14.30528;AT
Kitzbuehel;47.44637;12.39215;AT
Kirchberg in Tirol;47.44539;12.31602;AT
Kindberg;47.5;15.45;AT
Kalsdorf bei Graz;46.96528;15.48028;AT
Judendorf;47.4;15.1;AT
Judenburg;47.16667;14.66667;AT
Jenbach;47.39173;11.77245;AT
Innsbruck;47.26266;11.39454;AT
Innere Stadt;48.20906;16.37135;AT
Imst;47.24504;10.73974;AT
Hoetting;47.26815;11.36868;AT
Horn;48.66274;15.65663;AT
Hoerbranz;47.55;9.75;AT
Hollabrunn;48.55;16.08333;AT
Hohenems;47.36667;9.68306;AT
Hoechst;47.45934;9.6405;AT
Himberg;48.08333;16.43333;AT
Hietzing;48.18623;16.2965;AT
Hernals;48.23333;16.26667;AT
Hart;48.26526;14.25691;AT
Hard;47.48306;9.68306;AT
Hallein;47.68333;13.1;AT
Hainburg an der Donau;48.14627;16.94504;AT
Haid;48.20477;14.25107;AT
Hafendorf;47.45653;15.31837;AT
Haag;48.27063;14.26875;AT
Guntramsdorf;48.04687;16.31384;AT
Gross-Enzersdorf;48.20278;16.55083;AT
Graz;47.06667;15.45;AT
Gratkorn;47.13333;15.35;AT
Goetzis;47.33306;9.63306;AT
Goesting;47.09788;15.39777;AT
Gmunden;47.91839;13.79933;AT
Gleisdorf;47.10559;15.71011;AT
Gerasdorf bei Wien;48.29447;16.46765;AT
Gaenserndorf;48.33925;16.72016;AT
Gallneukirchen;48.35363;14.41604;AT
Fuerstenfeld;47.05;16.08333;AT
Freistadt;48.51103;14.50453;AT
Floridsdorf;48.25;16.4;AT
Feldkirch;47.23306;9.6;AT
Enns;48.21346;14.47612;AT
Eisenstadt;47.84565;16.52327;AT
Eggenberg;47.07;15.39871;AT
Ebreichsdorf;47.95579;16.40705;AT
Dornbirn;47.41427;9.74195;AT
Deutsch-Wagram;48.29972;16.56667;AT
Deutschlandsberg;46.81528;15.22222;AT
Deuchendorf;47.46593;15.32172;AT
Brunn am Gebirge;48.10697;16.28466;AT
Bruck an der Mur;47.41667;15.28333;AT
Bruck an der Leitha;48.01667;16.76667;AT
Breitenfurt bei Wien;48.13333;16.15;AT
Bregenz;47.50311;9.7471;AT
Bludenz;47.15476;9.82255;AT
Bischofshofen;47.41667;13.21667;AT
Berndorf;47.94567;16.10973;AT
Bad Voeslau;47.96533;16.21359;AT
Bad Hall;48.03832;14.20773;AT
Baden;48.00543;16.23264;AT
Axams;47.23111;11.27892;AT
Arzl;47.28333;11.43333;AT
Annabichl;46.65;14.31667;AT
Amstetten;48.1229;14.87206;AT
Amras;47.25;11.41667;AT
Altach;47.35;9.65;AT
Absam;47.29572;11.50593;AT
Finkenstein am Faaker See;46.56081;13.87115;AT
Attnang-Puchheim;48.00833;13.71667;AT
Auen;46.59963;13.84389;AT
Favoriten;48.16116;16.38233;AT
Frastanz;47.21735;9.62995;AT
Kirchbichl;47.51743;12.09629;AT
Kirchenviertel;47.13124;15.34764;AT
Oberhaid;48.17593;14.01495;AT
Villacher Vorstadt;46.62368;14.28892;AT
Lind;46.62244;13.84715;AT
Villach-Innere Stadt;46.61275;13.84638;AT
Donaustadt;48.2333;16.46002;AT
Jakomini;47.05441;15.44984;AT
Lend;47.08256;15.41589;AT
Geidorf;47.08393;15.444;AT
Sankt Leonhard;47.06924;15.45784;AT
Andritz;47.11387;15.42348;AT
Gries;47.06236;15.42421;AT
Zarasai;55.73225;26.25115;LT
Visaginas;55.59678;26.43984;LT
Vilnius;54.68916;25.2798;LT
Vilkaviskis;54.65167;23.03222;LT
Vievis;54.76667;24.8;LT
Varena;54.21546;24.57538;LT
Utena;55.49764;25.59918;LT
